classifier,fold,val_accuracy,train_accuracy,best_k,best_params
SVM_linear,79,0.5757575757575758,0.9850746268656716,144,"OrderedDict({'clf__C': 0.11200680888135306, 'kruskal__k': 144})"
SVM_linear,80,0.7272727272727273,0.9552238805970149,561,"OrderedDict({'clf__C': 0.003643302793158416, 'kruskal__k': 561})"
SVM_linear,81,0.7352941176470589,1.0,279,"OrderedDict({'clf__C': 0.19005300000627234, 'kruskal__k': 279})"
SVM_linear,82,0.8181818181818182,0.9701492537313433,106,"OrderedDict({'clf__C': 5.371343421992514, 'kruskal__k': 106})"
SVM_linear,83,0.7272727272727273,0.9104477611940298,95,"OrderedDict({'clf__C': 0.006149862718505428, 'kruskal__k': 95})"
SVM_linear,84,0.7058823529411765,1.0,85,"OrderedDict({'clf__C': 96.39117439139483, 'kruskal__k': 85})"
SVM_linear,85,0.696969696969697,0.9850746268656716,83,"OrderedDict({'clf__C': 0.8056766915429636, 'kruskal__k': 83})"
SVM_linear,86,0.6666666666666666,0.9552238805970149,491,"OrderedDict({'clf__C': 0.0020103935805426184, 'kruskal__k': 491})"
SVM_linear,87,0.7647058823529411,1.0,83,"OrderedDict({'clf__C': 0.6730856031299125, 'kruskal__k': 83})"
SVM_linear,88,0.6363636363636364,0.9253731343283582,531,"OrderedDict({'clf__C': 0.001, 'kruskal__k': 531})"
SVM_linear,89,0.7272727272727273,0.9850746268656716,90,"OrderedDict({'clf__C': 15.976602978637564, 'kruskal__k': 90})"
SVM_RBF,0,0.6470588235294118,1.0,83,"OrderedDict({'clf__C': 66.06713404515706, 'clf__gamma': 'scale', 'kruskal__k': 83})"
SVM_RBF,1,0.7272727272727273,0.9850746268656716,97,"OrderedDict({'clf__C': 32.41458962210912, 'clf__gamma': 'auto', 'kruskal__k': 97})"
SVM_RBF,2,0.5454545454545454,1.0,494,"OrderedDict({'clf__C': 29.010404460874035, 'clf__gamma': 'auto', 'kruskal__k': 494})"
SVM_RBF,3,0.8529411764705882,1.0,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,4,0.7575757575757576,0.9552238805970149,83,"OrderedDict({'clf__C': 48.64248735926903, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,5,0.7272727272727273,1.0,96,"OrderedDict({'clf__C': 41.73046801168927, 'clf__gamma': 'auto', 'kruskal__k': 96})"
SVM_RBF,6,0.6764705882352942,0.9848484848484849,495,"OrderedDict({'clf__C': 1.5001770047006635, 'clf__gamma': 'scale', 'kruskal__k': 495})"
SVM_RBF,7,0.6060606060606061,0.9850746268656716,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,8,0.6363636363636364,0.9701492537313433,607,"OrderedDict({'clf__C': 2.927037624847042, 'clf__gamma': 'scale', 'kruskal__k': 607})"
SVM_RBF,9,0.5588235294117647,0.9696969696969697,607,"OrderedDict({'clf__C': 1.6564271387742289, 'clf__gamma': 'auto', 'kruskal__k': 607})"
SVM_RBF,10,0.7878787878787878,1.0,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.01, 'kruskal__k': 83})"
SVM_RBF,11,0.7575757575757576,0.9701492537313433,607,"OrderedDict({'clf__C': 1.9846181708074353, 'clf__gamma': 0.001, 'kruskal__k': 607})"
SVM_RBF,12,0.8823529411764706,0.9848484848484849,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,13,0.6666666666666666,0.9104477611940298,210,"OrderedDict({'clf__C': 1.5914264858024312, 'clf__gamma': 0.001, 'kruskal__k': 210})"
SVM_RBF,14,0.7272727272727273,1.0,83,"OrderedDict({'clf__C': 87.10861614855823, 'clf__gamma': 'scale', 'kruskal__k': 83})"
SVM_RBF,15,0.7058823529411765,0.8939393939393939,83,"OrderedDict({'clf__C': 6.1523626349858125, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,16,0.7575757575757576,0.9850746268656716,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,17,0.6666666666666666,0.9701492537313433,83,"OrderedDict({'clf__C': 38.23700820035496, 'clf__gamma': 'auto', 'kruskal__k': 83})"
SVM_RBF,18,0.8235294117647058,1.0,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 'scale', 'kruskal__k': 83})"
SVM_RBF,19,0.5757575757575758,0.9701492537313433,607,"OrderedDict({'clf__C': 6.477599050411131, 'clf__gamma': 0.001, 'kruskal__k': 607})"
SVM_RBF,20,0.7575757575757576,0.9552238805970149,83,"OrderedDict({'clf__C': 20.189830967477405, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,21,0.5882352941176471,1.0,157,"OrderedDict({'clf__C': 26.434974872521533, 'clf__gamma': 'auto', 'kruskal__k': 157})"
SVM_RBF,22,0.6666666666666666,1.0,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.01, 'kruskal__k': 83})"
SVM_RBF,23,0.7575757575757576,1.0,607,"OrderedDict({'clf__C': 74.71167221165767, 'clf__gamma': 0.001, 'kruskal__k': 607})"
SVM_RBF,24,0.7941176470588235,0.9848484848484849,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,25,0.7272727272727273,0.9701492537313433,363,"OrderedDict({'clf__C': 0.9692185265551495, 'clf__gamma': 'scale', 'kruskal__k': 363})"
SVM_RBF,26,0.696969696969697,1.0,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,27,0.6764705882352942,0.9848484848484849,83,"OrderedDict({'clf__C': 6.347701285013268, 'clf__gamma': 'scale', 'kruskal__k': 83})"
SVM_RBF,28,0.696969696969697,0.9850746268656716,607,"OrderedDict({'clf__C': 23.509799542213823, 'clf__gamma': 0.001, 'kruskal__k': 607})"
SVM_RBF,29,0.7878787878787878,0.9850746268656716,83,"OrderedDict({'clf__C': 10.923796971612193, 'clf__gamma': 'scale', 'kruskal__k': 83})"
SVM_RBF,30,0.7647058823529411,1.0,122,"OrderedDict({'clf__C': 25.244753136907583, 'clf__gamma': 0.001, 'kruskal__k': 122})"
SVM_RBF,31,0.7272727272727273,1.0,83,"OrderedDict({'clf__C': 22.974662440418474, 'clf__gamma': 'scale', 'kruskal__k': 83})"
SVM_RBF,32,0.6363636363636364,1.0,607,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 607})"
SVM_RBF,33,0.7352941176470589,0.9696969696969697,607,"OrderedDict({'clf__C': 4.014193516892156, 'clf__gamma': 0.001, 'kruskal__k': 607})"
SVM_RBF,34,0.7878787878787878,0.9850746268656716,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,35,0.696969696969697,1.0,379,"OrderedDict({'clf__C': 89.44989578124856, 'clf__gamma': 'scale', 'kruskal__k': 379})"
SVM_RBF,36,0.6470588235294118,1.0,508,"OrderedDict({'clf__C': 26.28157169795864, 'clf__gamma': 'auto', 'kruskal__k': 508})"
SVM_RBF,37,0.7272727272727273,1.0,83,"OrderedDict({'clf__C': 87.52322670789962, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,38,0.7878787878787878,0.9850746268656716,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,39,0.7941176470588235,0.9848484848484849,345,"OrderedDict({'clf__C': 13.792054481024145, 'clf__gamma': 0.001, 'kruskal__k': 345})"
SVM_RBF,40,0.8181818181818182,0.9850746268656716,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,41,0.696969696969697,0.9850746268656716,607,"OrderedDict({'clf__C': 1.5348824300526935, 'clf__gamma': 'scale', 'kruskal__k': 607})"
SVM_RBF,42,0.6764705882352942,1.0,373,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 'scale', 'kruskal__k': 373})"
SVM_RBF,43,0.6666666666666666,0.9850746268656716,83,"OrderedDict({'clf__C': 39.90300939423063, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,44,0.7575757575757576,0.9701492537313433,607,"OrderedDict({'clf__C': 3.2774705500489736, 'clf__gamma': 0.001, 'kruskal__k': 607})"
SVM_RBF,45,0.6176470588235294,0.9848484848484849,244,"OrderedDict({'clf__C': 25.04168704854041, 'clf__gamma': 'auto', 'kruskal__k': 244})"
SVM_RBF,46,0.7878787878787878,0.9850746268656716,607,"OrderedDict({'clf__C': 6.446740442947948, 'clf__gamma': 0.001, 'kruskal__k': 607})"
SVM_RBF,47,0.7272727272727273,1.0,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,48,0.6470588235294118,0.9545454545454546,83,"OrderedDict({'clf__C': 14.83853108221667, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,49,0.6060606060606061,0.9552238805970149,607,"OrderedDict({'clf__C': 1.8646059135049873, 'clf__gamma': 'scale', 'kruskal__k': 607})"
SVM_RBF,50,0.5454545454545454,0.9850746268656716,109,"OrderedDict({'clf__C': 7.626852426877258, 'clf__gamma': 0.01, 'kruskal__k': 109})"
SVM_RBF,51,0.8823529411764706,0.9696969696969697,183,"OrderedDict({'clf__C': 11.535042511523365, 'clf__gamma': 'scale', 'kruskal__k': 183})"
SVM_RBF,52,0.6363636363636364,0.9552238805970149,440,"OrderedDict({'clf__C': 3.8625878787971786, 'clf__gamma': 0.001, 'kruskal__k': 440})"
SVM_RBF,53,0.7272727272727273,0.9552238805970149,83,"OrderedDict({'clf__C': 23.904896762573117, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,54,0.5882352941176471,0.9848484848484849,607,"OrderedDict({'clf__C': 9.780274502224794, 'clf__gamma': 0.001, 'kruskal__k': 607})"
SVM_RBF,55,0.7575757575757576,0.9701492537313433,165,"OrderedDict({'clf__C': 11.107005572638608, 'clf__gamma': 0.001, 'kruskal__k': 165})"
SVM_RBF,56,0.7575757575757576,1.0,157,"OrderedDict({'clf__C': 41.969696023320076, 'clf__gamma': 'auto', 'kruskal__k': 157})"
SVM_RBF,57,0.6764705882352942,1.0,83,"OrderedDict({'clf__C': 15.968805719492513, 'clf__gamma': 'auto', 'kruskal__k': 83})"
SVM_RBF,58,0.7878787878787878,0.9850746268656716,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,59,0.7575757575757576,0.9701492537313433,607,"OrderedDict({'clf__C': 0.780454848332299, 'clf__gamma': 'auto', 'kruskal__k': 607})"
SVM_RBF,60,0.8235294117647058,1.0,600,"OrderedDict({'clf__C': 57.22475648859708, 'clf__gamma': 0.001, 'kruskal__k': 600})"
SVM_RBF,61,0.696969696969697,1.0,133,"OrderedDict({'clf__C': 26.10478960485341, 'clf__gamma': 0.01, 'kruskal__k': 133})"
SVM_RBF,62,0.7575757575757576,0.9850746268656716,83,"OrderedDict({'clf__C': 4.48525954388713, 'clf__gamma': 0.01, 'kruskal__k': 83})"
SVM_RBF,63,0.6470588235294118,1.0,604,"OrderedDict({'clf__C': 2.0072816792471744, 'clf__gamma': 'auto', 'kruskal__k': 604})"
SVM_RBF,64,0.7272727272727273,0.9104477611940298,83,"OrderedDict({'clf__C': 5.702285201953895, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,65,0.8484848484848485,0.9850746268656716,96,"OrderedDict({'clf__C': 99.79222200109501, 'clf__gamma': 0.01, 'kruskal__k': 96})"
SVM_RBF,66,0.7941176470588235,1.0,517,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 517})"
SVM_RBF,67,0.696969696969697,0.9850746268656716,607,"OrderedDict({'clf__C': 7.550169731650884, 'clf__gamma': 0.001, 'kruskal__k': 607})"
SVM_RBF,68,0.5757575757575758,1.0,156,"OrderedDict({'clf__C': 52.469283477261115, 'clf__gamma': 0.001, 'kruskal__k': 156})"
SVM_RBF,69,0.8823529411764706,1.0,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,70,0.6363636363636364,0.9701492537313433,83,"OrderedDict({'clf__C': 8.895622009247191, 'clf__gamma': 'scale', 'kruskal__k': 83})"
SVM_RBF,71,0.7272727272727273,0.9701492537313433,607,"OrderedDict({'clf__C': 2.653625882214909, 'clf__gamma': 0.001, 'kruskal__k': 607})"
SVM_RBF,72,0.6764705882352942,0.9696969696969697,83,"OrderedDict({'clf__C': 28.66907978356865, 'clf__gamma': 0.01, 'kruskal__k': 83})"
SVM_RBF,73,0.696969696969697,1.0,86,"OrderedDict({'clf__C': 75.3072541379287, 'clf__gamma': 'scale', 'kruskal__k': 86})"
SVM_RBF,74,0.6060606060606061,0.9701492537313433,260,"OrderedDict({'clf__C': 1.9529121326784604, 'clf__gamma': 0.001, 'kruskal__k': 260})"
SVM_RBF,75,0.8529411764705882,0.9696969696969697,248,"OrderedDict({'clf__C': 3.5473148034216995, 'clf__gamma': 0.001, 'kruskal__k': 248})"
SVM_RBF,76,0.7272727272727273,0.9850746268656716,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,77,0.6666666666666666,1.0,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 'scale', 'kruskal__k': 83})"
SVM_RBF,78,0.7058823529411765,0.9545454545454546,419,"OrderedDict({'clf__C': 1.2174753578410051, 'clf__gamma': 'scale', 'kruskal__k': 419})"
SVM_RBF,79,0.5151515151515151,1.0,485,"OrderedDict({'clf__C': 9.606051815181065, 'clf__gamma': 'auto', 'kruskal__k': 485})"
SVM_RBF,80,0.8484848484848485,0.9850746268656716,422,"OrderedDict({'clf__C': 36.304042275038675, 'clf__gamma': 0.001, 'kruskal__k': 422})"
SVM_RBF,81,0.7647058823529411,0.9393939393939394,83,"OrderedDict({'clf__C': 18.612732174267688, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,82,0.8484848484848485,0.9402985074626866,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,83,0.696969696969697,1.0,607,"OrderedDict({'clf__C': 3.8146583015761655, 'clf__gamma': 0.001, 'kruskal__k': 607})"
SVM_RBF,84,0.7058823529411765,0.9848484848484849,130,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 130})"
SVM_RBF,85,0.696969696969697,0.9850746268656716,131,"OrderedDict({'clf__C': 9.856010456402325, 'clf__gamma': 'auto', 'kruskal__k': 131})"
SVM_RBF,86,0.7878787878787878,0.9701492537313433,434,"OrderedDict({'clf__C': 1.2644862672946127, 'clf__gamma': 0.001, 'kruskal__k': 434})"
SVM_RBF,87,0.7352941176470589,0.9848484848484849,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.001, 'kruskal__k': 83})"
SVM_RBF,88,0.696969696969697,1.0,607,"OrderedDict({'clf__C': 22.266788314704982, 'clf__gamma': 'auto', 'kruskal__k': 607})"
SVM_RBF,89,0.7575757575757576,0.9850746268656716,83,"OrderedDict({'clf__C': 100.0, 'clf__gamma': 0.01, 'kruskal__k': 83})"
RandomForest,0,0.7647058823529411,1.0,175,"OrderedDict({'clf__max_depth': 10, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 246, 'kruskal__k': 175})"
RandomForest,1,0.7575757575757576,0.9701492537313433,104,"OrderedDict({'clf__max_depth': 10, 'clf__max_features': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'kruskal__k': 104})"
RandomForest,2,0.7575757575757576,0.9850746268656716,263,"OrderedDict({'clf__max_depth': 5, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'kruskal__k': 263})"
RandomForest,3,0.8823529411764706,1.0,356,"OrderedDict({'clf__max_depth': 20, 'clf__max_features': None, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'kruskal__k': 356})"
RandomForest,4,0.8181818181818182,1.0,538,"OrderedDict({'clf__max_depth': 20, 'clf__max_features': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 7, 'clf__n_estimators': 215, 'kruskal__k': 538})"
RandomForest,5,0.8484848484848485,1.0,607,"OrderedDict({'clf__max_depth': None, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'kruskal__k': 607})"
RandomForest,6,0.6764705882352942,1.0,145,"OrderedDict({'clf__max_depth': 20, 'clf__max_features': None, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 5, 'clf__n_estimators': 442, 'kruskal__k': 145})"
RandomForest,7,0.6666666666666666,0.9552238805970149,314,"OrderedDict({'clf__max_depth': 10, 'clf__max_features': None, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 10, 'clf__n_estimators': 154, 'kruskal__k': 314})"
RandomForest,8,0.8181818181818182,0.9850746268656716,607,"OrderedDict({'clf__max_depth': 20, 'clf__max_features': None, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'kruskal__k': 607})"
RandomForest,9,0.8823529411764706,0.9848484848484849,301,"OrderedDict({'clf__max_depth': 10, 'clf__max_features': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 4, 'clf__n_estimators': 349, 'kruskal__k': 301})"
RandomForest,10,0.8787878787878788,1.0,187,"OrderedDict({'clf__max_depth': None, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 130, 'kruskal__k': 187})"
RandomForest,11,0.8181818181818182,0.9850746268656716,607,"OrderedDict({'clf__max_depth': 20, 'clf__max_features': None, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 500, 'kruskal__k': 607})"
RandomForest,12,0.8529411764705882,1.0,467,"OrderedDict({'clf__max_depth': 5, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'kruskal__k': 467})"
RandomForest,13,0.8484848484848485,0.9552238805970149,83,"OrderedDict({'clf__max_depth': None, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500, 'kruskal__k': 83})"
RandomForest,14,0.7272727272727273,1.0,438,"OrderedDict({'clf__max_depth': None, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500, 'kruskal__k': 438})"
RandomForest,15,0.9411764705882353,1.0,607,"OrderedDict({'clf__max_depth': 5, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'kruskal__k': 607})"
RandomForest,16,0.7878787878787878,1.0,497,"OrderedDict({'clf__max_depth': None, 'clf__max_features': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 323, 'kruskal__k': 497})"
RandomForest,17,0.7878787878787878,0.9701492537313433,141,"OrderedDict({'clf__max_depth': None, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 468, 'kruskal__k': 141})"
RandomForest,18,0.8235294117647058,1.0,326,"OrderedDict({'clf__max_depth': 5, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'kruskal__k': 326})"
RandomForest,19,0.7878787878787878,0.9850746268656716,348,"OrderedDict({'clf__max_depth': 20, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200, 'kruskal__k': 348})"
RandomForest,20,0.7878787878787878,0.9850746268656716,607,"OrderedDict({'clf__max_depth': 20, 'clf__max_features': None, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'kruskal__k': 607})"
RandomForest,21,0.9117647058823529,1.0,549,"OrderedDict({'clf__max_depth': 5, 'clf__max_features': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 3, 'clf__n_estimators': 500, 'kruskal__k': 549})"
RandomForest,22,0.7878787878787878,1.0,83,"OrderedDict({'clf__max_depth': 5, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500, 'kruskal__k': 83})"
RandomForest,23,0.9090909090909091,1.0,546,"OrderedDict({'clf__max_depth': 5, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'kruskal__k': 546})"
RandomForest,24,0.7941176470588235,1.0,607,"OrderedDict({'clf__max_depth': None, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'kruskal__k': 607})"
RandomForest,25,0.9393939393939394,0.9850746268656716,528,"OrderedDict({'clf__max_depth': 5, 'clf__max_features': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'kruskal__k': 528})"
RandomForest,26,0.696969696969697,1.0,195,"OrderedDict({'clf__max_depth': None, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 272, 'kruskal__k': 195})"
RandomForest,27,0.8823529411764706,0.9848484848484849,607,"OrderedDict({'clf__max_depth': None, 'clf__max_features': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 8, 'clf__n_estimators': 500, 'kruskal__k': 607})"
RandomForest,28,0.8181818181818182,1.0,266,"OrderedDict({'clf__max_depth': 5, 'clf__max_features': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 500, 'kruskal__k': 266})"
RandomForest,29,0.7272727272727273,0.9701492537313433,607,"OrderedDict({'clf__max_depth': 20, 'clf__max_features': None, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'kruskal__k': 607})"
RandomForest,30,0.7941176470588235,0.9696969696969697,431,"OrderedDict({'clf__max_depth': None, 'clf__max_features': None, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 6, 'clf__n_estimators': 500, 'kruskal__k': 431})"
RandomForest,31,0.7272727272727273,0.9552238805970149,83,"OrderedDict({'clf__max_depth': None, 'clf__max_features': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'kruskal__k': 83})"
